name,phi,theta,dcosx,dcosy,dcosz
LOGME,1.39864,0.567812,0.0921259,0.529839,0.84308
LOGME,0.604182,1.70772,0.815265,0.562772,-0.136498
LOGME,3.99687,0.350047,-0.224974,-0.258836,0.939356
LOGME,4.82894,2.19804,0.0941494,-0.804155,-0.586916
LOGME,5.24395,1.10306,0.452436,-0.76943,0.450865
LOGME,3.21433,3.0057,-0.135113,-0.00984473,-0.990781
LOGME,2.56773,2.06567,-0.739056,0.477749,-0.474924
LOGME,1.30411,1.07674,0.232023,0.849295,0.474198
LOGME,2.65623,1.04006,-0.762827,0.40235,0.506171
LOGME,6.06879,0.133606,0.130159,-0.0283408,0.991088
LOGME,1.11488,0.587149,0.243915,0.497403,0.832524
LOGME,1.48111,1.33022,0.0869877,0.967298,0.238261
LOGME,0.544069,1.37268,0.838874,0.507497,0.196818
LOGME,5.2355,1.35319,0.487793,-0.845842,0.215891
LOGME,0.0580396,0.841811,0.744595,0.0432646,0.666113
LOGME,6.15536,1.59537,0.991542,-0.127439,-0.0245751
LOGME,1.18528,0.372395,0.136819,0.337143,0.931458
LOGME,3.28677,2.09599,-0.856123,-0.125172,-0.501384
LOGME,3.47844,0.591569,-0.526324,-0.184316,0.830067
LOGME,3.52877,1.17404,-0.85405,-0.348242,0.386429
LOGME,2.34429,0.926397,-0.558536,0.571992,0.600718
LOGME,0.766159,1.85515,0.691642,0.665528,-0.280541
LOGME,4.32268,0.877336,-0.292174,-0.711375,0.639202
LOGME,6.07652,0.724714,0.648815,-0.136026,0.748689
LOGME,0.512151,2.90026,0.208335,0.117123,-0.971019
LOGME,0.430283,0.985619,0.757628,0.347724,0.552347
LOGME,1.43908,1.26115,0.125092,0.944192,0.304718
LOGME,0.705591,0.598289,0.428747,0.365245,0.8263
LOGME,4.1148,1.69801,-0.558106,-0.820012,-0.126875
LOGME,5.42898,1.74592,0.646769,-0.742518,-0.174233
LOGME,0.298103,0.852466,0.719699,0.221134,0.658128
LOGME,0.136569,2.5508,0.551832,0.0758354,-0.8305
LOGME,5.81006,1.57417,0.890145,-0.455665,-0.00337486
LOGME,3.58661,3.13823,-0.00303129,-0.0014457,-0.999994
LOGME,4.94447,0.390232,0.087494,-0.370205,0.924821
LOGME,2.52349,2.85438,-0.230868,0.164157,-0.959037
LOGME,1.12647,0.993234,0.360129,0.756445,0.545984
LOGME,1.72943,2.10321,-0.136107,0.850764,-0.507618
LOGME,5.57108,1.40971,0.747187,-0.64497,0.160393
LOGME,2.57913,3.13063,-0.0092751,0.00584695,-0.99994
LOGME,6.17665,1.77743,0.973179,-0.104074,-0.205163
LOGME,2.85597,1.52044,-0.958271,0.281396,0.0503342
LOGME,5.82783,2.95216,0.169111,-0.0828094,-0.982112
LOGME,3.58584,0.208323,-0.186745,-0.0888858,0.978379
LOGME,1.72756,1.36979,-0.152981,0.96785,0.19966
LOGME,1.13682,0.439453,0.178891,0.386007,0.904984
LOGME,5.74358,2.40164,0.578452,-0.34643,-0.738498
LOGME,4.01462,0.424538,-0.264648,-0.31563,0.911229
LOGME,2.22571,1.66948,-0.606129,0.789241,-0.098524
LOGME,0.73765,0.607368,0.422353,0.38383,0.821153
LOGME,3.39236,1.19676,-0.901744,-0.230989,0.365379
LOGME,0.672659,2.13971,0.658965,0.524926,-0.538718
LOGME,1.21819,2.80019,0.115623,0.31421,-0.942286
LOGME,4.09573,0.609806,-0.331204,-0.467225,0.819759
LOGME,2.09835,0.713837,-0.329609,0.565722,0.755855
LOGME,5.14352,3.02182,0.0499325,-0.108552,-0.992836
LOGME,2.03413,0.0521718,-0.0233068,0.04665,0.998639
LOGME,1.50612,1.68217,0.0642341,0.991727,-0.111141
LOGME,2.30525,0.369326,-0.241926,0.267924,0.932571
LOGME,1.27229,2.56351,0.160697,0.522257,-0.837511
LOGME,5.27743,0.773312,0.374019,-0.589936,0.715601
LOGME,0.960397,1.72301,0.566567,0.809945,-0.151629
LOGME,0.3897,0.263952,0.241337,0.0991181,0.965366
LOGME,2.45151,1.5999,-0.770864,0.636335,-0.0290951
LOGME,4.874,1.2559,0.153,-0.938438,0.309717
LOGME,0.605772,1.26337,0.783522,0.542702,0.302602
LOGME,3.03207,1.66661,-0.989449,0.1088,-0.0956718
LOGME,3.07222,1.45133,-0.990485,0.0688218,0.11918
LOGME,5.97168,2.54723,0.533032,-0.171631,-0.828505
LOGME,1.53499,0.193424,0.00688199,0.192096,0.981352
LOGME,0.889905,2.88621,0.159016,0.196283,-0.967568
LOGME,3.90462,1.93066,-0.676448,-0.646845,-0.352151
LOGME,1.49924,1.37633,0.070144,0.97864,0.193244
LOGME,0.0999252,0.315956,0.309175,0.0309976,0.9505
LOGME,2.89591,0.688613,-0.616384,0.154558,0.772128
LOGME,3.44383,1.56137,-0.95463,-0.297644,0.00942901
LOGME,3.0639,2.10347,-0.858855,0.0668655,-0.507835
LOGME,0.00767889,2.29878,0.746496,0.00573238,-0.665365
LOGME,0.598581,0.589228,0.4591,0.313132,0.83137
LOGME,4.40286,3.13949,-0.000639132,-0.00199846,-0.999998
LOGME,6.07755,0.0199543,0.0195326,-0.0040742,0.999801
LOGME,3.29929,2.67461,-0.444605,-0.0706985,-0.892932
LOGME,1.3455,0.679544,0.140391,0.612556,0.77786
LOGME,1.34933,1.31279,0.212386,0.943287,0.25515
LOGME,5.84436,0.818441,0.660906,-0.310198,0.68336
LOGME,2.15598,2.3137,-0.406812,0.613958,-0.676431
LOGME,2.84319,0.334955,-0.314199,0.096642,0.944425
LOGME,5.27725,1.79879,0.521445,-0.822806,-0.226023
LOGME,1.94442,2.39119,-0.248902,0.634888,-0.731413
LOGME,0.53834,0.192579,0.164321,0.0981281,0.981514
LOGME,4.16097,2.66142,-0.242006,-0.393466,-0.886914
LOGME,2.59216,1.18109,-0.788877,0.483047,0.379918
LOGME,0.892187,0.8803,0.483922,0.600128,0.63692
LOGME,1.08279,0.845653,0.350903,0.661041,0.663243
LOGME,4.77178,1.99955,0.0539843,-0.907881,-0.415738
LOGME,2.4991,2.97919,-0.129449,0.0968826,-0.986842
LOGME,3.68514,2.5786,-0.456795,-0.276026,-0.845664
LOGME,4.59527,0.628475,-0.0686985,-0.583884,0.808925
LOGME,2.41424,2.46229,-0.469263,0.417716,-0.778014
LOGME,4.71229,1.00602,-8.38325e-05,-0.844708,0.535227
LOGME,2.03832,0.275621,-0.12265,0.24294,0.962256
LOGME,4.99736,1.85257,0.270045,-0.921825,-0.278056
LOGME,1.27432,1.01811,0.248653,0.813984,0.524978
LOGME,0.449013,0.128228,0.115201,0.0555082,0.99179
LOGME,0.228199,2.8216,0.306403,0.0711605,-0.949238
LOGME,4.94417,1.1685,0.211373,-0.895557,0.391535
LOGME,2.77747,0.418071,-0.379381,0.144587,0.913874
LOGME,5.25072,1.58351,0.512661,-0.858497,-0.0127101
LOGME,6.18492,0.637374,0.592216,-0.058385,0.803661
LOGME,3.83491,1.1652,-0.706725,-0.587242,0.394571
LOGME,1.29724,0.278033,0.0741479,0.264259,0.961597
LOGME,5.96215,0.305134,0.285072,-0.0947969,0.953807
LOGME,1.38176,2.4277,0.123044,0.643116,-0.755819
LOGME,4.69839,1.87919,-0.0133417,-0.952728,-0.303533
LOGME,5.32677,1.47372,0.57374,-0.813282,0.0969225
LOGME,3.46008,0.370142,-0.343555,-0.113275,0.932276
LOGME,5.50843,2.02436,0.642341,-0.628814,-0.438168
LOGME,1.35787,0.401547,0.0825941,0.382016,0.920458
LOGME,3.06922,0.651883,-0.605096,0.0438702,0.794943
LOGME,2.056,0.133312,-0.0619909,0.117576,0.991127
LOGME,3.64674,0.138346,-0.120681,-0.066737,0.990445
LOGME,4.88315,1.08172,0.150014,-0.869928,0.46981
LOGME,5.68415,0.324094,0.263001,-0.179556,0.94794
LOGME,5.94418,2.63143,0.460527,-0.162392,-0.872664
LOGME,5.56822,0.180243,0.135368,-0.117527,0.9838
LOGME,3.24128,1.93008,-0.931503,-0.0931683,-0.3516
LOGME,5.2738,1.99864,0.484397,-0.770201,-0.41491
LOGME,0.677476,0.397782,0.301825,0.242817,0.921923
LOGME,2.87781,1.95004,-0.896813,0.242211,-0.370216
LOGME,6.17103,2.33089,0.72022,-0.0811179,-0.688986
LOGME,5.10394,2.26428,0.293475,-0.710827,-0.639217
LOGME,1.75088,2.23193,-0.141374,0.77653,-0.614015
LOGME,2.8873,1.66292,-0.963738,0.250493,-0.0919957
LOGME,5.68584,1.57289,0.826829,-0.562449,-0.00209312
LOGME,0.391536,2.8193,0.292769,0.12087,-0.948513
LOGME,0.987584,2.40861,0.368474,0.558489,-0.74318
LOGME,3.29148,2.14378,-0.830869,-0.125474,-0.542138
LOGME,5.85423,2.44297,0.584895,-0.267505,-0.765728
LOGME,5.68576,0.569541,0.445842,-0.303332,0.842149
LOGME,2.59093,0.0432535,-0.0368481,0.0226255,0.999065
LOGME,1.15597,1.14053,0.366293,0.831772,0.417116
LOGME,1.27741,1.06505,0.252995,0.837434,0.484456
LOGME,1.59717,0.426094,-0.0108994,0.413174,0.910587
LOGME,3.10643,1.49084,-0.996189,0.0350429,0.0798663
LOGME,0.316203,2.9382,0.191978,0.0628114,-0.979387
LOGME,6.25275,2.06485,0.880012,-0.0267931,-0.474196
LOGME,2.15072,1.97185,-0.504478,0.77013,-0.390387
LOGME,0.86462,0.363473,0.230709,0.270499,0.934668
LOGME,2.78984,1.53794,-0.938263,0.34436,0.0328539
LOGME,0.635758,2.66691,0.367756,0.271393,-0.889439
LOGME,1.11718,2.58872,0.230122,0.472027,-0.85102
LOGME,2.91426,2.08611,-0.847751,0.196112,-0.492806
LOGME,3.77629,3.0523,-0.0718098,-0.0528764,-0.996016
LOGME,3.48854,0.636921,-0.559286,-0.202224,0.803931
LOGME,1.40935,1.30464,0.155087,0.952242,0.263026
LOGME,1.72483,0.110846,-0.0169722,0.109309,0.993863
LOGME,0.353795,2.93626,0.19126,0.0706391,-0.978994
LOGME,0.598292,1.20918,0.772859,0.526805,0.353787
LOGME,2.13901,2.96289,-0.0956525,0.149818,-0.984076
LOGME,4.24575,0.698101,-0.289169,-0.574045,0.766064
LOGME,2.26166,2.99924,-0.0904006,0.10934,-0.989885
LOGME,0.568277,2.20584,0.678519,0.433261,-0.593209
LOGME,2.74357,0.345556,-0.312242,0.131287,0.940887
LOGME,2.56027,1.13013,-0.755895,0.496672,0.426544
LOGME,5.01947,0.307076,0.0913706,-0.288133,0.953221
LOGME,4.35917,2.25896,-0.267196,-0.724729,-0.635118
LOGME,1.00639,0.455955,0.235532,0.37203,0.897841
LOGME,1.2372,1.20451,0.305725,0.882191,0.35815
LOGME,5.31564,0.237036,0.13322,-0.193375,0.972038
LOGME,0.414453,0.922654,0.729713,0.321026,0.603706
LOGME,1.36787,1.57993,0.201531,0.97944,-0.0091341
LOGME,1.39353,2.79542,0.0598301,0.333982,-0.940679
LOGME,4.56666,2.07856,-0.126892,-0.864573,-0.486222
LOGME,2.55429,0.153259,-0.12708,0.0845914,0.988279
LOGME,2.01742,2.90431,-0.10153,0.212008,-0.97198
LOGME,2.8924,1.91391,-0.912623,0.232251,-0.336419
LOGME,5.71108,0.713417,0.550213,-0.354306,0.75613
LOGME,5.49739,0.392394,0.270291,-0.270506,0.923996
LOGME,0.318719,1.09092,0.842379,0.277958,0.461667
LOGME,4.10452,2.71188,-0.237935,-0.341982,-0.909085
LOGME,2.39464,3.13601,-0.00409712,0.00379357,-0.999984
LOGME,5.42094,2.55024,0.362771,-0.423301,-0.830189
LOGME,1.45926,2.54828,0.0622338,0.555634,-0.829094
LOGME,0.29497,2.41287,0.637159,0.193591,-0.746023
LOGME,1.14494,1.24142,0.390892,0.861731,0.323455
LOGME,2.90248,2.06298,-0.85623,0.20873,-0.472549
LOGME,2.33998,0.0173578,-0.0120726,0.0124706,0.999849
LOGME,2.414,0.539944,-0.38391,0.341907,0.857737
LOGME,1.12525,0.978535,0.357551,0.748684,0.558239
LOGME,1.81418,2.63102,-0.117767,0.474277,-0.872463
LOGME,2.99897,0.373473,-0.361147,0.0518615,0.931066
LOGME,2.28708,0.39896,-0.255057,0.292996,0.921466
LOGME,6.18294,1.66731,0.990349,-0.099613,-0.0963596
LOGME,3.45184,2.32049,-0.696954,-0.223445,-0.681416
LOGME,2.16691,1.03453,-0.482617,0.711359,0.510929
LOGME,0.584225,2.58899,0.437841,0.289511,-0.851163
LOGME,3.88695,1.25877,-0.699365,-0.645484,0.306984
LOGME,2.33389,1.14028,-0.628089,0.656757,0.417343
LOGME,5.3362,2.01484,0.527489,-0.732944,-0.429591
LOGME,3.35538,0.294198,-0.283371,-0.06152,0.957035
LOGME,3.73496,1.39403,-0.816144,-0.550443,0.175843
LOGME,2.39658,2.72409,-0.298057,0.274904,-0.914106
LOGME,4.24726,0.95101,-0.365114,-0.727524,0.580862
LOGME,0.591932,1.20482,0.774906,0.521014,0.35786
LOGME,5.5922,1.1599,0.706475,-0.584253,0.399427
LOGME,1.96545,0.845405,-0.287689,0.690722,0.663429
LOGME,2.62504,0.0504058,-0.0438108,0.024884,0.99873
LOGME,3.24702,1.30226,-0.958806,-0.101462,0.265325
LOGME,2.69205,1.19718,-0.83851,0.404579,0.364988
LOGME,4.637,0.841411,-0.056157,-0.743466,0.666412
LOGME,5.9736,1.18921,0.883956,-0.282749,0.37239
LOGME,4.55289,0.878289,-0.122238,-0.759878,0.638469
LOGME,0.807218,0.637746,0.411716,0.430087,0.80344
LOGME,3.64244,3.02045,-0.106006,-0.0580277,-0.992671
LOGME,5.34378,1.06643,0.516768,-0.706694,0.483254
LOGME,1.73789,0.481093,-0.0769616,0.456304,0.886489
LOGME,2.41726,0.988464,-0.625504,0.55342,0.549973
LOGME,2.84533,1.6409,-0.954084,0.291235,-0.0700449
LOGME,3.75998,2.12799,-0.691567,-0.492035,-0.528806
LOGME,2.70323,2.89007,-0.225348,0.105639,-0.968534
LOGME,5.68449,2.14933,0.69164,-0.471855,-0.546797
LOGME,3.27049,2.95151,-0.187377,-0.024287,-0.981988
LOGME,6.25851,1.74197,0.985085,-0.0243106,-0.170342
LOGME,3.05719,2.24725,-0.77702,0.0657411,-0.626034
LOGME,5.22435,0.279557,0.135175,-0.240551,0.961178
LOGME,2.70308,2.38887,-0.618947,0.290265,-0.729829
LOGME,1.65483,1.97763,-0.0770831,0.915139,-0.3957
LOGME,3.63598,2.06347,-0.775573,-0.41806,-0.472981
LOGME,4.35948,2.93304,-0.0715594,-0.19428,-0.978333
LOGME,1.33241,0.00413418,0.000976203,0.00401726,0.999991
LOGME,5.74431,0.480829,0.39697,-0.237348,0.886612
LOGME,2.58424,0.809324,-0.614277,0.382858,0.689988
LOGME,3.23754,0.02721,-0.0270815,-0.00260631,0.99963
LOGME,1.23057,0.000734783,0.000245198,0.000692664,1
LOGME,2.25954,2.81243,-0.205451,0.249566,-0.946312
LOGME,3.55869,3.00242,-0.126828,-0.0561961,-0.990332
LOGME,1.37268,1.7979,0.19177,0.955263,-0.225159
LOGME,1.94396,1.20721,-0.340731,0.870305,0.355629
LOGME,0.838289,0.35419,0.231939,0.257869,0.937928
LOGME,4.92319,0.991337,0.175087,-0.818236,0.547572
LOGME,3.64167,2.18719,-0.716049,-0.391253,-0.578097
LOGME,2.92081,2.63998,-0.469167,0.105298,-0.87681
LOGME,0.532811,2.98775,0.131994,0.0778367,-0.98819
LOGME,0.892612,2.14445,0.526951,0.654059,-0.542707
LOGME,5.16098,0.864914,0.330061,-0.685741,0.648705
LOGME,5.42876,1.85895,0.629579,-0.723098,-0.284184
LOGME,2.13695,1.28886,-0.515216,0.810647,0.278215
LOGME,1.28076,2.7042,0.12114,0.40589,-0.905858
LOGME,1.90358,2.46219,-0.205258,0.593854,-0.77795
LOGME,2.97663,1.40495,-0.97289,0.161965,0.165084
LOGME,0.205428,1.25106,0.929358,0.193648,0.314315
LOGME,4.60111,0.616068,-0.0641674,-0.574256,0.816157
LOGME,0.798948,1.76817,0.68392,0.702709,-0.196096
LOGME,0.18707,2.41796,0.650556,0.12314,-0.749408
LOGME,1.94791,0.448137,-0.159555,0.40284,0.901256
LOGME,1.84533,0.588839,-0.150565,0.534598,0.831586
LOGME,1.69547,1.70043,-0.123307,0.983912,-0.129276
LOGME,5.08927,0.27364,0.0994542,-0.251272,0.962794
LOGME,5.79098,0.526371,0.442761,-0.237418,0.864636
LOGME,3.11477,2.29815,-0.746666,0.0200337,-0.664898
LOGME,5.28013,2.48787,0.327016,-0.512738,-0.793826
LOGME,6.23232,0.327383,0.32115,-0.016348,0.946887
LOGME,1.8734,2.83696,-0.089384,0.286315,-0.953957
LOGME,4.83482,2.7501,0.0466,-0.378712,-0.92434
LOGME,5.302,3.08955,0.0289223,-0.0432322,-0.998646
LOGME,4.66407,2.04123,-0.0430504,-0.890333,-0.453271
LOGME,5.24429,0.816788,0.369706,-0.628241,0.684566
LOGME,2.54319,0.921305,-0.658009,0.448624,0.604781
LOGME,2.27451,1.00665,-0.546793,0.6443,0.534691
LOGME,5.7041,1.74202,0.824723,-0.539258,-0.170391
LOGME,5.7703,0.85549,0.657763,-0.370419,0.655849
LOGME,2.67679,1.55145,-0.893743,0.448161,0.0193496
LOGME,4.76285,1.66221,0.050229,-0.994557,-0.0912893
LOGME,2.96219,0.808095,-0.711368,0.129011,0.690877
LOGME,0.406033,2.73194,0.365909,0.157313,-0.917259
LOGME,3.61023,0.388882,-0.338276,-0.171253,0.925333
LOGME,2.77067,0.0888883,-0.0827343,0.0321774,0.996052
LOGME,0.0422886,1.88172,0.951199,0.0402489,-0.305942
LOGME,5.54524,1.14944,0.67514,-0.613928,0.408997
LOGME,4.54004,1.72557,-0.169449,-0.973407,-0.154161
LOGME,3.19898,0.837353,-0.741651,-0.0426103,0.669432
LOGME,5.1447,2.22547,0.33235,-0.720265,-0.608902
LOGME,5.02324,1.42702,0.302713,-0.94225,0.143283
LOGME,3.63092,0.88909,-0.685375,-0.364981,0.630119
LOGME,4.16999,0.0459091,-0.0236895,-0.0393062,0.998946
LOGME,3.48894,2.21506,-0.75179,-0.272168,-0.600613
LOGME,3.79039,3.0804,-0.0487249,-0.0369488,-0.998129
LOGME,3.00242,2.37245,-0.688791,0.0964874,-0.71851
LOGME,5.03474,1.92015,0.297656,-0.891199,-0.342294
LOGME,2.70961,1.23282,-0.856764,0.394985,0.331575
LOGME,3.58164,1.06192,-0.790094,-0.372007,0.487198
LOGME,2.87361,1.36891,-0.944722,0.259408,0.200521
LOGME,4.70175,2.15857,-0.00885553,-0.832129,-0.554512
LOGME,5.86393,1.39228,0.898877,-0.400612,0.177569
LOGME,2.51398,1.8765,-0.771902,0.559991,-0.300962
LOGME,5.75766,0.0703023,0.0607657,-0.0352391,0.99753
LOGME,2.22283,2.4203,-0.400704,0.524883,-0.750956
LOGME,4.8382,2.3648,0.0879638,-0.695453,-0.713167
LOGME,2.28205,0.089019,-0.0580336,0.0673466,0.99604
LOGME,2.95296,3.05926,-0.0807813,0.0154214,-0.996613
LOGME,1.38119,2.49832,0.113051,0.589069,-0.800136
LOGME,2.08691,3.09463,-0.0231692,0.0408334,-0.998897
LOGME,3.17951,0.185071,-0.183884,-0.00697531,0.982923
LOGME,2.25222,0.131302,-0.0824697,0.101686,0.991392
LOGME,2.03042,0.684034,-0.280331,0.566342,0.77503
LOGME,2.67425,2.78194,-0.314213,0.158559,-0.936018
LOGME,0.56056,1.35141,0.826657,0.518917,0.21763
LOGME,6.05725,2.31942,0.714007,-0.164122,-0.68063
LOGME,2.33961,3.02745,-0.0791892,0.0818602,-0.993493
LOGME,1.21614,2.27842,0.263892,0.712619,-0.650027
LOGME,2.34949,1.21912,-0.659368,0.668263,0.344468
LOGME,4.88556,1.4776,0.171559,-0.980769,0.093059
LOGME,0.588692,1.32576,0.806824,0.538687,0.242594
LOGME,2.39894,0.514432,-0.362475,0.33274,0.870572
LOGME,2.77929,2.00474,-0.848416,0.321578,-0.420449
LOGME,2.09012,3.14094,-0.000325731,0.000569789,-1
LOGME,3.42147,2.10817,-0.825628,-0.237306,-0.511883
LOGME,5.28068,1.65296,0.536374,-0.839981,-0.0820705
LOGME,2.0029,0.257338,-0.106583,0.231115,0.967071
LOGME,0.89471,0.518551,0.310133,0.386599,0.868538
LOGME,0.18782,0.0306251,0.0300818,0.00571736,0.999531
LOGME,1.68105,0.143161,-0.015699,0.141806,0.98977
LOGME,4.45141,0.488438,-0.121079,-0.453357,0.883067
LOGME,3.74627,0.696013,-0.527474,-0.364502,0.767404
LOGME,0.933618,0.284901,0.167212,0.225912,0.95969
LOGME,2.35149,1.16027,-0.645298,0.651394,0.399094
LOGME,4.70344,0.908677,-0.00705601,-0.788659,0.61479
LOGME,6.16063,1.55376,0.992355,-0.122232,0.0170379
LOGME,3.5723,1.98078,-0.833366,-0.38291,-0.398598
LOGME,1.92013,2.16326,-0.28394,0.779461,-0.558408
LOGME,0.768052,0.00598912,0.00430774,0.00416083,0.999982
LOGME,2.92565,2.80944,-0.318508,0.0698688,-0.945342
LOGME,6.00352,1.48246,0.957399,-0.274962,0.0882196
LOGME,0.904192,1.86255,0.592192,0.752714,-0.28763
LOGME,5.42626,2.09736,0.566069,-0.653448,-0.502564
LOGME,3.58535,0.425953,-0.37317,-0.177396,0.910645
LOGME,1.33421,0.252336,0.0585193,0.242711,0.968332
LOGME,2.51429,2.84588,-0.235937,0.171052,-0.956595
LOGME,2.5857,2.63147,-0.414765,0.257667,-0.872684
LOGME,6.25475,2.25424,0.775089,-0.022044,-0.631468
LOGME,4.69443,0.399355,-0.00698212,-0.388761,0.921312
LOGME,4.76951,0.893747,0.0444996,-0.778153,0.626496
LOGME,4.09882,1.54883,-0.575647,-0.817403,0.0219597
LOGME,0.392907,2.54345,0.520202,0.215602,-0.826381
LOGME,3.71754,1.96792,-0.773408,-0.502249,-0.386765
LOGME,4.66821,2.17129,-0.0364378,-0.824253,-0.565048
LOGME,0.198431,1.25896,0.933094,0.187624,0.306811
LOGME,2.59665,1.76629,-0.838866,0.508499,-0.194246
LOGME,3.0171,1.88379,-0.944051,0.11814,-0.307913
LOGME,2.11559,2.62084,-0.257841,0.425507,-0.867446
LOGME,3.88594,1.60847,-0.735009,-0.677011,-0.0376613
LOGME,2.74092,2.64414,-0.439395,0.186121,-0.878801
LOGME,3.77506,1.0014,-0.678819,-0.498546,0.539127
LOGME,4.66239,2.38545,-0.0342907,-0.685263,-0.727488
LOGME,6.16821,1.4219,0.982407,-0.113453,0.148343
LOGME,5.74066,0.678847,0.537734,-0.324185,0.778297
LOGME,2.51198,0.510231,-0.394734,0.287574,0.872632
LOGME,0.571433,1.42908,0.832694,0.535416,0.141247
LOGME,3.15303,1.5107,-0.998129,-0.0114214,0.0600651
LOGME,0.359375,2.71975,0.383286,0.143996,-0.912336
LOGME,6.06381,0.115785,0.112758,-0.0251407,0.993304
LOGME,4.99327,1.57571,0.277195,-0.960801,-0.00491632
LOGME,1.26285,0.972968,0.250529,0.787678,0.562849
LOGME,5.72169,0.23571,0.197677,-0.124344,0.972349
LOGME,1.26001,1.3482,0.298266,0.928602,0.220762
LOGME,0.436472,1.25778,0.862214,0.402203,0.307928
LOGME,0.0226768,2.16902,0.826125,0.0187371,-0.563175
LOGME,4.71443,0.56437,0.00109273,-0.534882,0.844926
LOGME,1.46326,1.46509,0.10673,0.988674,0.105509
LOGME,6.07691,3.01085,0.127609,-0.026703,-0.991465
LOGME,2.21576,0.76405,-0.415917,0.552876,0.72204
LOGME,2.44506,0.149602,-0.114327,0.0956215,0.988831
LOGME,3.01245,2.15599,-0.826666,0.107359,-0.552357
LOGME,4.57513,0.854392,-0.103194,-0.747078,0.656677
LOGME,0.786309,2.84164,0.208742,0.209123,-0.95535
LOGME,1.0801,1.53372,0.470912,0.881401,0.0370628
LOGME,2.43577,2.11438,-0.651375,0.555163,-0.517209
LOGME,1.46686,0.414232,0.0417587,0.400314,0.915426
LOGME,2.70959,2.84652,-0.264094,0.12176,-0.95678
LOGME,4.589,0.278348,-0.0338167,-0.272679,0.961511
LOGME,2.59661,0.393072,-0.327542,0.198562,0.923737
LOGME,1.51735,1.98704,0.0488557,0.913309,-0.404327
LOGME,5.22087,1.22773,0.458482,-0.822586,0.336373
LOGME,3.48138,2.0168,-0.850595,-0.300683,-0.431368
LOGME,5.33078,1.42283,0.573394,-0.805906,0.147424
LOGME,2.41985,0.310482,-0.229339,0.201854,0.952186
LOGME,4.35179,1.82394,-0.341591,-0.905865,-0.250448
LOGME,4.50292,0.52776,-0.104717,-0.492592,0.863937
LOGME,1.90201,2.92228,-0.0707484,0.205737,-0.976047
LOGME,4.26564,2.23981,-0.338903,-0.707446,-0.620214
LOGME,2.33543,0.442712,-0.296565,0.309143,0.903593
LOGME,5.93944,0.199689,0.18676,-0.0668517,0.980128
LOGME,0.78314,0.638675,0.42248,0.420577,0.802886
LOGME,0.106143,2.71966,0.407218,0.0433864,-0.9123
LOGME,5.97581,0.688384,0.605515,-0.192211,0.772274
LOGME,3.05303,2.77958,-0.352765,0.0313226,-0.935187
LOGME,4.97339,2.2574,0.199574,-0.747209,-0.633915
LOGME,5.8589,2.48152,0.558804,-0.252423,-0.78995
LOGME,0.228814,2.23437,0.767265,0.17869,-0.615934
LOGME,0.0693797,0.584954,0.550832,0.038278,0.833738
LOGME,4.57838,0.559944,-0.0709668,-0.526377,0.847285
LOGME,1.11217,2.24237,0.346574,0.701945,-0.622221
LOGME,5.53993,2.00178,0.668942,-0.614807,-0.417766
LOGME,1.13703,1.06259,0.367176,0.792713,0.486609
LOGME,3.4819,0.346687,-0.320298,-0.113411,0.940504
LOGME,5.54693,2.51919,0.43199,-0.391486,-0.81248
LOGME,4.52659,1.36163,-0.180708,-0.961369,0.207642
LOGME,0.45663,1.47471,0.893404,0.438892,0.0959346
LOGME,4.22023,2.47809,-0.291021,-0.542787,-0.787838
LOGME,0.211564,0.214098,0.207729,0.0446156,0.977168
LOGME,6.15773,0.23346,0.229527,-0.0289483,0.972872
LOGME,3.73177,1.38576,-0.816659,-0.547011,0.183978
LOGME,3.42673,1.84763,-0.923084,-0.270583,-0.273314
LOGME,3.37864,2.84581,-0.283335,-0.0684514,-0.956575
LOGME,1.74826,2.91002,-0.0405162,0.225906,-0.973306
LOGME,1.43091,0.600377,0.0787709,0.559435,0.825123
LOGME,3.14634,0.814369,-0.727284,-0.00345127,0.686328
LOGME,6.17513,0.78905,0.705545,-0.076534,0.70452
LOGME,1.90651,2.8297,-0.101094,0.289732,-0.951754
LOGME,2.2918,2.00665,-0.598424,0.68092,-0.422181
LOGME,2.29698,1.30043,-0.639899,0.720553,0.267083
LOGME,4.64957,1.84951,-0.0603562,-0.959514,-0.27512
LOGME,2.716,2.65909,-0.422607,0.191567,-0.885836
LOGME,5.85724,0.267585,0.240779,-0.109246,0.964412
LOGME,2.57831,1.32623,-0.820348,0.518072,0.242137
LOGME,6.00023,0.154925,0.14817,-0.0430822,0.988023
LOGME,4.92764,2.23404,0.168308,-0.769815,-0.615676
LOGME,2.6602,1.09092,-0.786241,0.410717,0.461668
LOGME,5.00266,1.69521,0.283997,-0.950761,-0.124093
LOGME,2.96101,1.64245,-0.981214,0.179146,-0.0715952
LOGME,6.00913,1.15538,0.880805,-0.247616,0.403569
LOGME,3.60098,2.07347,-0.785448,-0.388551,-0.481767
LOGME,5.32792,1.78595,0.564081,-0.797642,-0.213493
LOGME,4.96367,2.36952,0.173459,-0.675711,-0.716468
LOGME,1.26412,2.98986,0.0456309,0.144099,-0.988511
LOGME,3.57001,0.0673959,-0.0612586,-0.027977,0.99773
LOGME,2.20978,1.10989,-0.534147,0.71894,0.444762
LOGME,2.91299,0.0351574,-0.0342357,0.00796575,0.999382
LOGME,3.54186,2.88643,-0.232448,-0.0983503,-0.967623
